 frequency       Hph1magdB       Hph2magdB      
 4.93962174e+05 -8.73164319e+01 -8.73164319e+01 
 4.97389596e+05 -8.74587812e+01 -8.74587812e+01 
 5.00840799e+05 -8.76005763e+01 -8.76005763e+01 
 5.04315949e+05 -8.77418088e+01 -8.77418088e+01 
 5.07815211e+05 -8.78824701e+01 -8.78824701e+01 
 5.11338754e+05 -8.80225516e+01 -8.80225516e+01 
 5.14886745e+05 -8.81620445e+01 -8.81620445e+01 
 5.18459354e+05 -8.83009399e+01 -8.83009399e+01 
 5.22056753e+05 -8.84392288e+01 -8.84392288e+01 
 5.25679112e+05 -8.85769018e+01 -8.85769018e+01 
 5.29326606e+05 -8.87139496e+01 -8.87139496e+01 
 5.32999408e+05 -8.88503626e+01 -8.88503626e+01 
 5.36697695e+05 -8.89861312e+01 -8.89861312e+01 
 5.40421642e+05 -8.91212454e+01 -8.91212454e+01 
 5.44171429e+05 -8.92556952e+01 -8.92556952e+01 
 5.47947234e+05 -8.93894704e+01 -8.93894704e+01 
 5.51749238e+05 -8.95225606e+01 -8.95225606e+01 
 5.55577622e+05 -8.96549553e+01 -8.96549553e+01 
 5.59432571e+05 -8.97866436e+01 -8.97866436e+01 
 5.63314267e+05 -8.99176147e+01 -8.99176147e+01 
 5.67222897e+05 -9.00478574e+01 -9.00478574e+01 
 5.71158648e+05 -9.01773605e+01 -9.01773605e+01 
 5.75121707e+05 -9.03061123e+01 -9.03061123e+01 
 5.79112265e+05 -9.04341013e+01 -9.04341013e+01 
 5.83130511e+05 -9.05613155e+01 -9.05613155e+01 
 5.87176639e+05 -9.06877427e+01 -9.06877427e+01 
 5.91250841e+05 -9.08133706e+01 -9.08133706e+01 
 5.95353313e+05 -9.09381867e+01 -9.09381867e+01 
 5.99484250e+05 -9.10621782e+01 -9.10621782e+01 
 6.03643851e+05 -9.11853321e+01 -9.11853321e+01 
 6.07832313e+05 -9.13076351e+01 -9.13076351e+01 
 6.12049837e+05 -9.14290738e+01 -9.14290738e+01 
 6.16296626e+05 -9.15496344e+01 -9.15496344e+01 
 6.20572881e+05 -9.16693031e+01 -9.16693031e+01 
 6.24878807e+05 -9.17880655e+01 -9.17880655e+01 
 6.29214611e+05 -9.19059073e+01 -9.19059073e+01 
 6.33580499e+05 -9.20228136e+01 -9.20228136e+01 
 6.37976681e+05 -9.21387695e+01 -9.21387695e+01 
 6.42403366e+05 -9.22537597e+01 -9.22537597e+01 
 6.46860766e+05 -9.23677687e+01 -9.23677687e+01 
 6.51349095e+05 -9.24807805e+01 -9.24807805e+01 
 6.55868566e+05 -9.25927791e+01 -9.25927791e+01 
 6.60419396e+05 -9.27037481e+01 -9.27037481e+01 
 6.65001803e+05 -9.28136705e+01 -9.28136705e+01 
 6.69616005e+05 -9.29225295e+01 -9.29225295e+01 
 6.74262224e+05 -9.30303076e+01 -9.30303076e+01 
 6.78940681e+05 -9.31369872e+01 -9.31369872e+01 
 6.83651600e+05 -9.32425500e+01 -9.32425500e+01 
 6.88395207e+05 -9.33469779e+01 -9.33469779e+01 
 6.93171728e+05 -9.34502519e+01 -9.34502519e+01 
 6.97981391e+05 -9.35523531e+01 -9.35523531e+01 
 7.02824426e+05 -9.36532619e+01 -9.36532619e+01 
 7.07701066e+05 -9.37529584e+01 -9.37529584e+01 
 7.12611543e+05 -9.38514226e+01 -9.38514226e+01 
 7.17556092e+05 -9.39486335e+01 -9.39486335e+01 
 7.22534949e+05 -9.40445704e+01 -9.40445704e+01 
 7.27548353e+05 -9.41392116e+01 -9.41392116e+01 
 7.32596543e+05 -9.42325353e+01 -9.42325353e+01 
 7.37679760e+05 -9.43245192e+01 -9.43245192e+01 
 7.42798248e+05 -9.44151404e+01 -9.44151404e+01 
 7.47952252e+05 -9.45043758e+01 -9.45043758e+01 
 7.53142017e+05 -9.45922016e+01 -9.45922016e+01 
 7.58367791e+05 -9.46785937e+01 -9.46785937e+01 
 7.63629826e+05 -9.47635272e+01 -9.47635272e+01 
 7.68928372e+05 -9.48469771e+01 -9.48469771e+01 
 7.74263683e+05 -9.49289176e+01 -9.49289176e+01 
 7.79636013e+05 -9.50093225e+01 -9.50093225e+01 
 7.85045620e+05 -9.50881648e+01 -9.50881648e+01 
 7.90492762e+05 -9.51654173e+01 -9.51654173e+01 
 7.95977700e+05 -9.52410520e+01 -9.52410520e+01 
 8.01500696e+05 -9.53150402e+01 -9.53150402e+01 
 8.07062014e+05 -9.53873529e+01 -9.53873529e+01 
 8.12661920e+05 -9.54579602e+01 -9.54579602e+01 
 8.18300682e+05 -9.55268317e+01 -9.55268317e+01 
 8.23978568e+05 -9.55939361e+01 -9.55939361e+01 
 8.29695852e+05 -9.56592418e+01 -9.56592418e+01 
 8.35452806e+05 -9.57227162e+01 -9.57227162e+01 
 8.41249705e+05 -9.57843260e+01 -9.57843260e+01 
 8.47086827e+05 -9.58440372e+01 -9.58440372e+01 
 8.52964450e+05 -9.59018151e+01 -9.59018151e+01 
 8.58882856e+05 -9.59576240e+01 -9.59576240e+01 
 8.64842328e+05 -9.60114277e+01 -9.60114277e+01 
 8.70843150e+05 -9.60631889e+01 -9.60631889e+01 
 8.76885609e+05 -9.61128695e+01 -9.61128695e+01 
 8.82969996e+05 -9.61604305e+01 -9.61604305e+01 
 8.89096599e+05 -9.62058320e+01 -9.62058320e+01 
 8.95265713e+05 -9.62490331e+01 -9.62490331e+01 
 9.01477631e+05 -9.62899920e+01 -9.62899920e+01 
 9.07732653e+05 -9.63286659e+01 -9.63286659e+01 
 9.14031075e+05 -9.63650107e+01 -9.63650107e+01 
 9.20373200e+05 -9.63989816e+01 -9.63989816e+01 
 9.26759330e+05 -9.64305325e+01 -9.64305325e+01 
 9.33189772e+05 -9.64596160e+01 -9.64596160e+01 
 9.39664831e+05 -9.64861838e+01 -9.64861838e+01 
 9.46184819e+05 -9.65101861e+01 -9.65101861e+01 
 9.52750047e+05 -9.65315720e+01 -9.65315720e+01 
 9.59360829e+05 -9.65502892e+01 -9.65502892e+01 
 9.66017480e+05 -9.65662840e+01 -9.65662840e+01 
 9.72720319e+05 -9.65795015e+01 -9.65795015e+01 
 9.79469667e+05 -9.65898851e+01 -9.65898851e+01 
 9.86265846e+05 -9.65973767e+01 -9.65973767e+01 
 9.93109181e+05 -9.66019168e+01 -9.66019168e+01 
 1.00000000e+06 -9.66034440e+01 -9.66034440e+01 
